"Year","Area_type","Area_code","Area_description","Median_weekly_rent_paid_by_household_$"
"2013","Statistical Area 2","138900","Blockhouse Bay South","380"
"2013","Statistical Area 2","139000","Mount Eden East","360"
"2013","Statistical Area 2","139100","Wesley East","140"
"2013","Statistical Area 2","139200","Orakei West","420"
"2013","Statistical Area 2","139300","Maungawhau","380"
"2013","Statistical Area 2","139400","Remuera West","500"
"2013","Statistical Area 2","139500","Blockhouse Bay East","340"
"2013","Statistical Area 2","139600","Lynfield North","380"
"2013","Statistical Area 2","139700","Mount Roskill North","340"
"2013","Statistical Area 2","139800","Mount Roskill White Swan","380"
"2013","Statistical Area 2","139900","Mount Eden South","400"
"2013","Statistical Area 2","140000","Remuera Waitaramoa","470"
"2013","Statistical Area 2","140100","Orakei East","200"
"2013","Statistical Area 2","140200","Epsom Central-North","440"
"2013","Statistical Area 2","140300","Mount St John","410"
"2013","Statistical Area 2","140400","Mount Roskill Central North","350"
"2013","Statistical Area 2","140500","Remuera North","480"
"2013","Statistical Area 2","140600","Three Kings West","170"
"2013","Statistical Area 2","140700","Mount Roskill Central South","160"
"2013","Statistical Area 2","140800","Epsom Central-South","440"
"2013","Statistical Area 2","140900","Lynfield South","370"
"2013","Statistical Area 2","141000","Remuera South","450"
"2013","Statistical Area 2","141100","Mission Bay","440"
"2013","Statistical Area 2","141200","Three Kings East","430"
"2013","Statistical Area 2","141300","Mount Roskill South","370"
"2013","Statistical Area 2","141400","Inlet Manukau Harbour","C"
"2013","Statistical Area 2","141500","Epsom East","400"
"2013","Statistical Area 2","141600","Remuera Waiata","550"
"2013","Statistical Area 2","141700","Epsom South","420"
"2013","Statistical Area 2","141800","Kohimarama","520"
"2013","Statistical Area 2","141900","Meadowbank West","380"
"2013","Statistical Area 2","142000","Hillsborough North (Auckland)","360"
"2013","Statistical Area 2","142100","Hillsborough West (Auckland)","400"
"2013","Statistical Area 2","142200","Greenlane North","450"
"2013","Statistical Area 2","142300","Waikowhai North","240"
"2013","Statistical Area 2","142400","Remuera East","510"
"2013","Statistical Area 2","142500","Waikowhai South","400"
"2013","Statistical Area 2","142600","Royal Oak West (Auckland)","400"
"2013","Statistical Area 2","142700","Saint Heliers West","500"
"2013","Statistical Area 2","142800","One Tree Hill","370"
"2013","Statistical Area 2","142900","Hillsborough East (Auckland)","400"
"2013","Statistical Area 2","143000","Saint Heliers North","520"
"2013","Statistical Area 2","143100","Remuera Abbotts Park","480"
"2013","Statistical Area 2","143200","Meadowbank East","350"
"2013","Statistical Area 2","143300","Ellerslie Central","370"
"2013","Statistical Area 2","143400","Royal Oak East (Auckland)","330"
"2013","Statistical Area 2","143500","Saint Heliers South","430"
"2013","Statistical Area 2","143600","Hillsborough South (Auckland)","420"
"2013","Statistical Area 2","143700","Saint Johns West","590"
"2013","Statistical Area 2","143800","Greenlane South","400"
"2013","Statistical Area 2","143900","Remuera Waiatarua","470"
"2013","Statistical Area 2","144000","Glendowie North","500"
"2013","Statistical Area 2","144100","Onehunga West","360"
"2013","Statistical Area 2","144200","Ellerslie West","410"
"2013","Statistical Area 2","144300","Onehunga North","330"
"2013","Statistical Area 2","144400","Ellerslie East","370"
"2013","Statistical Area 2","144500","Saint Johns East","330"
"2013","Statistical Area 2","144600","Oneroa West","340"
"2013","Statistical Area 2","144700","Glen Innes West","210"
"2013","Statistical Area 2","144800","Ellerslie South","390"
"2013","Statistical Area 2","144900","Stonefields West","750"
"2013","Statistical Area 2","145000","Onehunga Central","320"
"2013","Statistical Area 2","145100","Glendowie South","400"
"2013","Statistical Area 2","145200","Oranga","150"
"2013","Statistical Area 2","145300","Mount Wellington North West","350"
"2013","Statistical Area 2","145400","Panmure Glen Innes Industrial","350"
"2013","Statistical Area 2","145500","Onehunga-Te Papapa Industrial","360"
"2013","Statistical Area 2","145600","Te Papapa","300"
"2013","Statistical Area 2","145700","Stonefields East","750"
"2013","Statistical Area 2","145800","Glen Innes East-Wai O Taiki Bay","130"
"2013","Statistical Area 2","145900","Penrose","350"
"2013","Statistical Area 2","146000","Mount Wellington North East","350"
"2013","Statistical Area 2","146100","Mangere Bridge Ambury","350"
"2013","Statistical Area 2","146200","Mount Wellington Ferndale","330"
"2013","Statistical Area 2","146300","Point England","110"
"2013","Statistical Area 2","146400","Bucklands Beach North","480"
"2013","Statistical Area 2","146500","Mount Wellington East","340"
"2013","Statistical Area 2","146600","Mount Wellington West","370"
"2013","Statistical Area 2","146700","Panmure West","300"
"2013","Statistical Area 2","146800","Mangere Bridge","300"
"2013","Statistical Area 2","146900","Oneroa East-Palm Beach","350"
"2013","Statistical Area 2","147000","Tamaki","210"
"2013","Statistical Area 2","147100","Panmure East","310"
"2013","Statistical Area 2","147200","Mount Wellington Central","340"
"2013","Statistical Area 2","147300","Bays Waiheke Island","C"
"2013","Statistical Area 2","147400","Sylvia Park","330"
"2013","Statistical Area 2","147500","Mangere Mountain View","330"
"2013","Statistical Area 2","147600","Surfdale","330"
"2013","Statistical Area 2","147700","Mount Wellington Industrial","C"
"2013","Statistical Area 2","147800","Half Moon Bay West","420"
"2013","Statistical Area 2","147900","Auckland Airport","330"
"2013","Statistical Area 2","148000","Eastern Beach","400"
"2013","Statistical Area 2","148100","Sunnyhills West-Pakuranga North","380"
"2013","Statistical Area 2","148200","Favona North","250"
"2013","Statistical Area 2","148300","Bucklands Beach Central","440"
"2013","Statistical Area 2","148400","Farm Cove","430"
"2013","Statistical Area 2","148500","Mangere North","150"
"2013","Statistical Area 2","148600","Favona West","240"
"2013","Statistical Area 2","148700","Ostend","300"
"2013","Statistical Area 2","148800","Half Moon Bay North East","460"
"2013","Statistical Area 2","148900","Mangere West","180"
"2013","Statistical Area 2","149000","Pakuranga West","350"
"2013","Statistical Area 2","149100","Mount Wellington South West","330"
"2013","Statistical Area 2","149200","Sunnyhills East","390"
"2013","Statistical Area 2","149300","Half Moon Bay South East","410"
"2013","Statistical Area 2","149400","Favona East","270"
"2013","Statistical Area 2","149500","Mount Wellington South East","280"
"2013","Statistical Area 2","149600","Otahuhu Industrial","C"
"2013","Statistical Area 2","149700","Bucklands Beach South","430"
"2013","Statistical Area 2","149800","Pakuranga Central","370"
"2013","Statistical Area 2","149900","Awhitu","250"
"2013","Statistical Area 2","150000","Harania North","170"
"2013","Statistical Area 2","150100","Otahuhu Central","280"
"2013","Statistical Area 2","150200","Mangere Central","220"
"2013","Statistical Area 2","150300","Otahuhu North","260"
"2013","Statistical Area 2","150400","Howick West","400"
"2013","Statistical Area 2","150500","Pakuranga Heights North West","390"
"2013","Statistical Area 2","150600","Mellons Bay","400"
"2013","Statistical Area 2","150700","Pakuranga Heights East","400"
"2013","Statistical Area 2","150800","Sutton Park","280"
"2013","Statistical Area 2","150900","Otahuhu East","300"
"2013","Statistical Area 2","151000","Mangere South","300"
"2013","Statistical Area 2","151100","Onetangi","310"
"2013","Statistical Area 2","151200","Harania South","250"
"2013","Statistical Area 2","151300","Highland Park (Auckland)","400"
"2013","Statistical Area 2","151400","Otahuhu South West","270"
"2013","Statistical Area 2","151500","Pakuranga Heights South West","380"
"2013","Statistical Area 2","151600","Mangere Mascot","240"
"2013","Statistical Area 2","151700","Waiheke East","300"
"2013","Statistical Area 2","151800","Massey Road West","310"
"2013","Statistical Area 2","151900","Otahuhu South","260"
"2013","Statistical Area 2","152000","Howick Central","400"
"2013","Statistical Area 2","152100","Massey Road North","320"
"2013","Statistical Area 2","152200","Botany Downs West","450"
"2013","Statistical Area 2","152300","East Tamaki","370"
"2013","Statistical Area 2","152400","Howick East","390"
"2013","Statistical Area 2","152500","Burswood","450"
"2013","Statistical Area 2","152600","Massey Road South","290"
"2013","Statistical Area 2","152700","Middlemore","C"
"2013","Statistical Area 2","152800","Mangere South East","310"
"2013","Statistical Area 2","152900","Botany Downs East","450"
"2013","Statistical Area 2","153000","Grange","280"
"2013","Statistical Area 2","153100","Golflands","500"
"2013","Statistical Area 2","153200","Aorere North","250"
"2013","Statistical Area 2","153300","Mangere East","340"
"2013","Statistical Area 2","153400","Cockle Bay","400"
"2013","Statistical Area 2","153500","Otara West","160"
"2013","Statistical Area 2","153600","Aorere Central","350"
"2013","Statistical Area 2","153700","Northpark North","490"
"2013","Statistical Area 2","153800","Somerville","500"
"2013","Statistical Area 2","153900","Northpark South","520"
"2013","Statistical Area 2","154000","Papatoetoe North","320"
"2013","Statistical Area 2","154100","Dingwall","350"
"2013","Statistical Area 2","154200","Aorere South","330"
"2013","Statistical Area 2","154300","Shelly Park","420"
"2013","Statistical Area 2","154400","Otara Central","160"
"2013","Statistical Area 2","154500","Huntington Park","410"
"2013","Statistical Area 2","154600","Botany Central","C"
"2013","Statistical Area 2","154700","Botany North","650"
"2013","Statistical Area 2","154800","Papatoetoe West","300"
"2013","Statistical Area 2","154900","Papatoetoe Central","320"
"2013","Statistical Area 2","155000","Sunkist Bay","380"
"2013","Statistical Area 2","155100","Otara East","210"
"2013","Statistical Area 2","155200","Redcastle","420"
"2013","Statistical Area 2","155300","Botany East","510"
"2013","Statistical Area 2","155400","Botany South","470"
"2013","Statistical Area 2","155500","Manukau Central","300"
"2013","Statistical Area 2","155600","Papatoetoe East","320"
"2013","Statistical Area 2","155700","Otara South","160"
"2013","Statistical Area 2","155800","Ferguson","180"
"2013","Statistical Area 2","155900","Papatoetoe South West","310"
"2013","Statistical Area 2","156000","Botany Junction","330"
"2013","Statistical Area 2","156100","Dannemora North","560"
"2013","Statistical Area 2","156200","Papatoetoe South","320"
"2013","Statistical Area 2","156300","East Tamaki Heights","550"
"2013","Statistical Area 2","156400","Te Puru","420"
"2013","Statistical Area 2","156500","Puhinui North","320"
"2013","Statistical Area 2","156600","Dannemora South","580"
"2013","Statistical Area 2","156700","Puhinui South","330"
"2013","Statistical Area 2","156800","Rongomai West","180"
"2013","Statistical Area 2","156900","Baverstock","560"
"2013","Statistical Area 2","157000","Puhinui East","320"
"2013","Statistical Area 2","157100","Turanga","360"
"2013","Statistical Area 2","157200","Rongomai East","300"
"2013","Statistical Area 2","157300","Ormiston North","580"
"2013","Statistical Area 2","157400","Maraetai","390"
"2013","Statistical Area 2","157500","Chapel Downs","380"
"2013","Statistical Area 2","157600","Wiri West","300"
"2013","Statistical Area 2","157700","Clover Park North","320"
"2013","Statistical Area 2","157800","Mission Heights North","480"
"2013","Statistical Area 2","157900","Clover Park South","340"
"2013","Statistical Area 2","158000","Donegal Park","380"
"2013","Statistical Area 2","158100","Ormiston South","550"
"2013","Statistical Area 2","158200","Mission Heights South","520"
"2013","Statistical Area 2","158300","Hilltop (Auckland)","400"
"2013","Statistical Area 2","158400","Wiri East","150"
"2013","Statistical Area 2","158500","Goodwood Heights","420"
"2013","Statistical Area 2","158600","Ormiston East","470"
"2013","Statistical Area 2","158700","Clendon Park North","310"
"2013","Statistical Area 2","158800","Burbank","320"
"2013","Statistical Area 2","158900","Tuscany Heights","440"
"2013","Statistical Area 2","159000","Totara Heights","400"
"2013","Statistical Area 2","159100","Homai East","320"
"2013","Statistical Area 2","159200","Homai West","310"
"2013","Statistical Area 2","159300","The Gardens (Auckland)","480"
"2013","Statistical Area 2","159400","Clarks Beach","340"
"2013","Statistical Area 2","159500","Clendon Park West","310"
"2013","Statistical Area 2","159600","Hillpark North","330"
"2013","Statistical Area 2","159700","Clendon Park East","300"
"2013","Statistical Area 2","159800","Karaka Creek","300"
"2013","Statistical Area 2","159900","Rowandale West","320"
"2013","Statistical Area 2","160000","Rowandale East","340"
"2013","Statistical Area 2","160100","Manurewa Central","320"
"2013","Statistical Area 2","160200","Weymouth North","330"
"2013","Statistical Area 2","160300","Hillpark South","320"
"2013","Statistical Area 2","160400","Alfriston","420"
"2013","Statistical Area 2","160500","Weymouth East","340"
"2013","Statistical Area 2","160600","Leabank","320"
"2013","Statistical Area 2","160700","Weymouth South","340"
"2013","Statistical Area 2","160800","Manurewa East","320"
"2013","Statistical Area 2","160900","Manurewa South","310"
"2013","Statistical Area 2","161000","Randwick Park East","370"
"2013","Statistical Area 2","161100","Wattle Downs West","400"
"2013","Statistical Area 2","161200","Wattle Downs North","330"
"2013","Statistical Area 2","161300","Randwick Park West","310"
"2013","Statistical Area 2","161400","Kingseat-Karaka","300"
"2013","Statistical Area 2","161500","Wattle Downs East","410"
"2013","Statistical Area 2","161600","Takanini North","330"
"2013","Statistical Area 2","161700","Takanini Industrial","300"
"2013","Statistical Area 2","161800","Conifer Grove West","460"
"2013","Statistical Area 2","161900","Conifer Grove East","300"
"2013","Statistical Area 2","162000","Takanini West","300"
"2013","Statistical Area 2","162100","Takanini South","460"
"2013","Statistical Area 2","162200","Takanini Central","340"
"2013","Statistical Area 2","162300","Ardmore","350"
"2013","Statistical Area 2","162400","Glenbrook","270"
"2013","Statistical Area 2","162500","Hingaia","540"
"2013","Statistical Area 2","162600","Takanini South East","300"
"2013","Statistical Area 2","162700","Kawakawa Bay-Orere","280"
"2013","Statistical Area 2","162800","Papakura West","300"
"2013","Statistical Area 2","162900","Clevedon","320"
"2013","Statistical Area 2","163000","Papakura North","310"
"2013","Statistical Area 2","163100","Pahurehure","370"
"2013","Statistical Area 2","163200","Papakura Central","290"
"2013","Statistical Area 2","163300","Papakura North East","340"
"2013","Statistical Area 2","163400","Karaka Lakes","400"
"2013","Statistical Area 2","163500","Papakura Kelvin","310"
"2013","Statistical Area 2","163600","Papakura Massey Park","300"
"2013","Statistical Area 2","163700","Rosehill","310"
"2013","Statistical Area 2","163800","Patumahoe","280"
"2013","Statistical Area 2","163900","Papakura East","370"
"2013","Statistical Area 2","164000","Opaheke","330"
"2013","Statistical Area 2","164100","Papakura Industrial","290"
"2013","Statistical Area 2","164200","Red Hill","300"
"2013","Statistical Area 2","164300","Drury","320"
"2013","Statistical Area 2","164400","Tamakae","310"
"2013","Statistical Area 2","164500","Hamilton Estate","270"
"2013","Statistical Area 2","164600","Drury Rural","320"
"2013","Statistical Area 2","164700","Waiuku Central","280"
"2013","Statistical Area 2","164800","Waiuku East","310"
"2013","Statistical Area 2","164900","Kendallvale","350"
"2013","Statistical Area 2","165000","Puni","280"
"2013","Statistical Area 2","165100","Ramarama","270"
"2013","Statistical Area 2","165200","Hunua","350"
"2013","Statistical Area 2","165300","Pukekohe North West","300"
"2013","Statistical Area 2","165400","Anselmi Ridge","310"
"2013","Statistical Area 2","165500","Pukekohe West","320"
"2013","Statistical Area 2","165600","Cape Hill","420"
"2013","Statistical Area 2","165700","Rosa Birch Park","320"
"2013","Statistical Area 2","165800","Rooseville Park","330"
"2013","Statistical Area 2","165900","Cloverlea (Auckland)","350"
"2013","Statistical Area 2","166000","Pukekohe Central","290"
"2013","Statistical Area 2","166100","Pukekohe Hospital","330"
"2013","Statistical Area 2","166200","Buckland","320"
"2013","Statistical Area 2","166300","Bombay Hills","310"
"2013","Statistical Area 2","166400","Ararimu","330"
"2013","Statistical Area 2","166500","Colville","150"
"2013","Statistical Area 2","166600","Islands Thames-Coromandel District","C"
"2013","Statistical Area 2","166700","Coromandel","220"
"2013","Statistical Area 2","166800","Inlets Thames-Coromandel District","C"
"2013","Statistical Area 2","166900","Mercury Bay North","240"
"2013","Statistical Area 2","167000","Whitianga North","250"
"2013","Statistical Area 2","167100","Whitianga South","250"
"2013","Statistical Area 2","167200","Thames Coast","220"
"2013","Statistical Area 2","167300","Cooks Beach-Ferry Landing","220"
"2013","Statistical Area 2","167400","Mercury Bay South","200"
"2013","Statistical Area 2","167500","Kauaeranga","200"
"2013","Statistical Area 2","167600","Thames North","230"
"2013","Statistical Area 2","167700","Thames Central","190"
"2013","Statistical Area 2","167800","Thames South","230"
"2013","Statistical Area 2","167900","Hikuai","200"
"2013","Statistical Area 2","168000","Totora-Kopu","260"
"2013","Statistical Area 2","168100","Tairua","220"
"2013","Statistical Area 2","168200","Pauanui","250"
"2013","Statistical Area 2","168300","Matatoki-Puriri","200"
"2013","Statistical Area 2","168400","Whangamata Rural","210"
"2013","Statistical Area 2","168500","Whangamata","230"
"2013","Statistical Area 2","168600","Miranda-Pukorokoro","240"
"2013","Statistical Area 2","168700","Hauraki Plains North","180"
"2013","Statistical Area 2","168800","Hauraki Plains East","230"
"2013","Statistical Area 2","168900","Ngatea","230"
"2013","Statistical Area 2","169000","Hauraki Plains South","160"
"2013","Statistical Area 2","169100","Paeroa Rural","200"
"2013","Statistical Area 2","169200","Paeroa","200"
"2013","Statistical Area 2","169300","Waihi Rural","210"
"2013","Statistical Area 2","169400","Waihi North","230"
"2013","Statistical Area 2","169500","Waihi East","240"
"2013","Statistical Area 2","169600","Waihi South","220"
"2013","Statistical Area 2","169700","Aka Aka","260"
"2013","Statistical Area 2","169800","Mangatangi","220"
"2013","Statistical Area 2","169900","Tuakau Rural","250"
"2013","Statistical Area 2","170000","Tuakau North","320"
"2013","Statistical Area 2","170100","Onewhero","250"
"2013","Statistical Area 2","170200","Pokeno Rural","280"
"2013","Statistical Area 2","170300","Tuakau South","290"
"2013","Statistical Area 2","170400","Port Waikato-Waikaretu","180"
"2013","Statistical Area 2","170500","Pokeno","300"
"2013","Statistical Area 2","170600","Pukekawa","250"
"2013","Statistical Area 2","170700","Maramarua","220"
"2013","Statistical Area 2","170800","Rangiriri","220"
"2013","Statistical Area 2","170900","Te Akau","190"
"2013","Statistical Area 2","171000","Inlets Waikato District","C"
"2013","Statistical Area 2","171100","Te Kauwhata","260"
"2013","Statistical Area 2","171200","Huntly Rural","180"
"2013","Statistical Area 2","171300","Waerenga","200"
"2013","Statistical Area 2","171400","Huntly West","180"
"2013","Statistical Area 2","171500","Huntly East","210"
"2013","Statistical Area 2","171600","Raglan","270"
"2013","Statistical Area 2","171700","Whitikahu","170"
"2013","Statistical Area 2","171800","Te Uku","250"
"2013","Statistical Area 2","171900","Taupiri-Lake Kainui","180"
"2013","Statistical Area 2","172000","Ngaruawahia North","240"
"2013","Statistical Area 2","172100","Ngaruawahia Central","250"
"2013","Statistical Area 2","172200","Ngaruawahia South","260"
"2013","Statistical Area 2","172300","Kainui-Gordonton","190"
"2013","Statistical Area 2","172400","Te Kowhai","300"
"2013","Statistical Area 2","172500","Whatawhata West","250"
"2013","Statistical Area 2","172600","Horotiu","230"
"2013","Statistical Area 2","172700","Horsham Downs","250"
"2013","Statistical Area 2","172800","Whatawhata East","270"
"2013","Statistical Area 2","172900","Rotokauri","270"
"2013","Statistical Area 2","173000","Hamilton Park","280"
"2013","Statistical Area 2","173100","Eureka-Tauwhare","240"
"2013","Statistical Area 2","173200","Tamahere North","300"
"2013","Statistical Area 2","173300","Pukemoremore","250"
"2013","Statistical Area 2","173400","Tamahere South","280"
"2013","Statistical Area 2","173500","Tahuna-Mangateparu","160"
"2013","Statistical Area 2","173600","Mangaiti","170"
"2013","Statistical Area 2","173700","Tatuanui","150"
"2013","Statistical Area 2","173800","Tahuroa","200"
"2013","Statistical Area 2","173900","Morrinsville East","260"
"2013","Statistical Area 2","174000","Morrinsville West","230"
"2013","Statistical Area 2","174100","Te Aroha East","210"
"2013","Statistical Area 2","174200","Te Aroha West","230"
"2013","Statistical Area 2","174300","Waihou-Manawaru","180"
"2013","Statistical Area 2","174400","Waitoa-Ngarua","170"
"2013","Statistical Area 2","174500","Richmond Downs-Wardville","160"
"2013","Statistical Area 2","174600","Waharoa-Peria","200"
"2013","Statistical Area 2","174700","Okauia","150"
"2013","Statistical Area 2","174800","Hinuera","200"
"2013","Statistical Area 2","174900","Matamata North","250"
"2013","Statistical Area 2","175000","Matamata South","250"
"2013","Statistical Area 2","175100","Te Poi","190"
"2013","Statistical Area 2","175200","Te Rapa North","280"
"2013","Statistical Area 2","175300","Flagstaff North","450"
"2013","Statistical Area 2","175400","Rotokauri-Waiwhakareke","350"
"2013","Statistical Area 2","175500","Flagstaff South","440"
"2013","Statistical Area 2","175600","Rototuna North","430"
"2013","Statistical Area 2","175700","Pukete West","310"
"2013","Statistical Area 2","175800","Flagstaff East","380"
"2013","Statistical Area 2","175900","Rototuna Central","420"
"2013","Statistical Area 2","176000","Pukete East","330"
"2013","Statistical Area 2","176100","Te Manatu","420"
"2013","Statistical Area 2","176200","Rototuna South","410"
"2013","Statistical Area 2","176300","Te Rapa South","260"
"2013","Statistical Area 2","176400","Saint Andrews West","300"
"2013","Statistical Area 2","176500","Saint Andrews East","300"
"2013","Statistical Area 2","176600","Queenwood (Hamilton City)","350"
"2013","Statistical Area 2","176700","St James","440"
"2013","Statistical Area 2","176800","Crawshaw","280"
"2013","Statistical Area 2","176900","Huntington","450"
"2013","Statistical Area 2","177000","Western Heights (Hamilton City)","400"
"2013","Statistical Area 2","177100","Nawton West","300"
"2013","Statistical Area 2","177200","Nawton East","270"
"2013","Statistical Area 2","177300","Chartwell","280"
"2013","Statistical Area 2","177400","Forest Lake (Hamilton City)","290"
"2013","Statistical Area 2","177500","Chedworth","340"
"2013","Statistical Area 2","177600","Beerescourt","310"
"2013","Statistical Area 2","177700","Miropiko","300"
"2013","Statistical Area 2","177800","Porritt","250"
"2013","Statistical Area 2","177900","Dinsdale North","300"
"2013","Statistical Area 2","178000","Maeroa","270"
"2013","Statistical Area 2","178100","Dinsdale South","300"
"2013","Statistical Area 2","178200","Fairfield (Hamilton City)","270"
"2013","Statistical Area 2","178300","Whitiora","230"
"2013","Statistical Area 2","178400","Enderley North","240"
"2013","Statistical Area 2","178500","Fairview Downs","300"
"2013","Statistical Area 2","178600","Temple View","250"
"2013","Statistical Area 2","178700","Swarbrick","290"
"2013","Statistical Area 2","178800","Kahikatea","280"
"2013","Statistical Area 2","178900","Frankton Junction","230"
"2013","Statistical Area 2","179000","Kirikiriroa","200"
"2013","Statistical Area 2","179100","Enderley South","270"
"2013","Statistical Area 2","179200","Ruakura","300"
"2013","Statistical Area 2","179300","Claudelands","200"
"2013","Statistical Area 2","179400","Hamilton Central","310"
"2013","Statistical Area 2","179500","Hamilton Lake","280"
"2013","Statistical Area 2","179600","Peachgrove","320"
"2013","Statistical Area 2","179700","Hamilton East Village","200"
"2013","Statistical Area 2","179800","Hamilton West","260"
"2013","Statistical Area 2","179900","Greensboro","270"
"2013","Statistical Area 2","180000","Hamilton East Cook","280"
"2013","Statistical Area 2","180100","Melville North","290"
"2013","Statistical Area 2","180200","Hamilton East","280"
"2013","Statistical Area 2","180300","Melville South","280"
"2013","Statistical Area 2","180400","Deanwell","300"
"2013","Statistical Area 2","180500","Bader","250"
"2013","Statistical Area 2","180600","Hillcrest West (Hamilton City)","340"
"2013","Statistical Area 2","180700","Hillcrest East (Hamilton City)","320"
"2013","Statistical Area 2","180800","Silverdale (Hamilton City)","270"
"2013","Statistical Area 2","180900","Glenview","300"
"2013","Statistical Area 2","181000","Resthill","300"
"2013","Statistical Area 2","181100","Fitzroy","300"
"2013","Statistical Area 2","181200","Riverlea","300"
"2013","Statistical Area 2","181300","Peacockes","240"
"2013","Statistical Area 2","181400","Te Pahu","200"
"2013","Statistical Area 2","181500","Ngahinapouri","250"
"2013","Statistical Area 2","181600","Lake Cameron","250"
"2013","Statistical Area 2","181700","Lake Ngaroto","200"
"2013","Statistical Area 2","181800","Kaipaki","270"
"2013","Statistical Area 2","181900","Pirongia","280"
"2013","Statistical Area 2","182000","Hautapu Rural","250"
"2013","Statistical Area 2","182100","Pokuru","200"
"2013","Statistical Area 2","182200","Te Rahu","200"
"2013","Statistical Area 2","182300","Fencourt","200"
"2013","Statistical Area 2","182400","Hautapu","260"
"2013","Statistical Area 2","182500","Karapiro","210"
"2013","Statistical Area 2","182600","Cambridge North","440"
"2013","Statistical Area 2","182700","Cambridge West","280"
"2013","Statistical Area 2","182800","Cambridge East","290"
"2013","Statistical Area 2","182900","Cambridge Park-River Garden","440"
"2013","Statistical Area 2","183000","Oaklands-St Kilda","440"
"2013","Statistical Area 2","183100","Pukerimu","160"
"2013","Statistical Area 2","183200","Cambridge Central","230"
"2013","Statistical Area 2","183300","Te Awamutu North","280"
"2013","Statistical Area 2","183400","Te Awamutu West","280"
"2013","Statistical Area 2","183500","Leamington West","290"
"2013","Statistical Area 2","183600","Goodfellow Park","240"
"2013","Statistical Area 2","183700","Leamington South","300"
"2013","Statistical Area 2","183800","Leamington Central","280"
"2013","Statistical Area 2","183900","Leamington East","320"
"2013","Statistical Area 2","184000","Te Awamutu Stadium","270"
"2013","Statistical Area 2","184100","Te Awamutu Central","250"
"2013","Statistical Area 2","184200","Pekerau","260"
"2013","Statistical Area 2","184300","Fraser Street","280"
"2013","Statistical Area 2","184400","Sherwin Park","250"
"2013","Statistical Area 2","184500","St Leger","250"
"2013","Statistical Area 2","184600","Rotoorangi","200"
"2013","Statistical Area 2","184700","Tokanui","150"
"2013","Statistical Area 2","184800","Kihikihi Central","260"
"2013","Statistical Area 2","184900","Maungatautari","190"
"2013","Statistical Area 2","185000","Rotongata","120"
"2013","Statistical Area 2","185100","Inlets Otorohanga District","C"
"2013","Statistical Area 2","185200","Pirongia Forest","150"
"2013","Statistical Area 2","185300","Honikiwi","140"
"2013","Statistical Area 2","185400","Te Kawa","150"
"2013","Statistical Area 2","185500","Otorohanga","200"
"2013","Statistical Area 2","185600","Maihiihi","150"
"2013","Statistical Area 2","185700","Puniu","120"
"2013","Statistical Area 2","185800","Tirau","180"
"2013","Statistical Area 2","185900","Putararu Rural","120"
"2013","Statistical Area 2","186000","Putararu","180"
"2013","Statistical Area 2","186100","Kinleith","120"
"2013","Statistical Area 2","186200","Paraonui","160"
"2013","Statistical Area 2","186300","Parkdale","170"
"2013","Statistical Area 2","186400","Matarawa","150"
"2013","Statistical Area 2","186500","Stanley Park","150"
"2013","Statistical Area 2","186600","Strathmore (South Waikato District)","160"
"2013","Statistical Area 2","186700","Tokoroa Central","150"
"2013","Statistical Area 2","186800","Moananui","180"
"2013","Statistical Area 2","186900","Inlet Waitomo District","C"
"2013","Statistical Area 2","187000","Herangi","70"
"2013","Statistical Area 2","187100","Hangatiki","160"
"2013","Statistical Area 2","187200","Aria","150"
"2013","Statistical Area 2","187300","Te Kuiti West","190"
"2013","Statistical Area 2","187400","Te Kuiti East","180"
"2013","Statistical Area 2","187500","Waipa Valley","120"
"2013","Statistical Area 2","187600","Tiroa","100"
"2013","Statistical Area 2","187700","Marotiri","110"
"2013","Statistical Area 2","187800","Ohakuri","160"
"2013","Statistical Area 2","187900","Lake Taupo Bays","130"
"2013","Statistical Area 2","188000","Mapara","280"
"2013","Statistical Area 2","188100","Inland water Lake Taupo","C"
"2013","Statistical Area 2","188200","Wairakei-Broadlands","210"
"2013","Statistical Area 2","188300","Acacia Bay","300"
"2013","Statistical Area 2","188400","Brentwood (Taupo District)","320"
"2013","Statistical Area 2","188500","Nukuhau-Rangatira Park","300"
"2013","Statistical Area 2","188600","Taupo Central West","250"
"2013","Statistical Area 2","188700","Tauhara","250"
"2013","Statistical Area 2","188800","Taupo Central East","250"
"2013","Statistical Area 2","188900","Mountview","260"
"2013","Statistical Area 2","189000","Bird Area","280"
"2013","Statistical Area 2","189100","Hilltop (Taupo District)","280"
"2013","Statistical Area 2","189200","Waipahihi","300"
"2013","Statistical Area 2","189300","Richmond Heights","280"
"2013","Statistical Area 2","189400","Wharewaka","300"
"2013","Statistical Area 2","189500","Kaimanawa","C"
"2013","Statistical Area 2","189600","Waitahanui","220"
"2013","Statistical Area 2","189700","Turangi","170"
"2013","Statistical Area 2","189800","Rangataiki","110"
"2013","Statistical Area 2","189900","Taharua","100"
"2013","Statistical Area 2","190000","Te More","C"
"2013","Statistical Area 2","190100","Waiau","250"
"2013","Statistical Area 2","190200","Waihi Beach-Bowentown","250"
"2013","Statistical Area 2","190300","Tahawai","230"
"2013","Statistical Area 2","190400","Athenree","260"
"2013","Statistical Area 2","190500","Aongatete","240"
"2013","Statistical Area 2","190600","Katikati","250"
